ONTOLOGY,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count,rank,zscore
BP,GO:0050671,positive regulation of lymphocyte proliferation,45/4747,133/19395,0.009392753112291095,0.038969258478951836,0.025637670051941994,16149/16846/16952/12772/15040/380797/12575/12479/17260/78317/16019/20304/22042/12721/20737/21813/11629/21898/12494/60533/12043/17974/16002/16194/22329/11534/16408/16184/102657/16000/17973/57257/11486/12151/17874/17319/13641/12520/20850/16195/15205/19264/11444/54219/66824,45,1483,-2.172301546566818
BP,GO:0071322,cellular response to carbohydrate stimulus,45/4747,133/19395,0.009392753112291095,0.038969258478951836,0.025637670051941994,70456/75454/74244/109689/16573/76854/20909/16973/20112/18576/11814/13640/16971/19055/108155/22329/58805/75597/18555/192185/16000/50490/101772/19326/20913/16500/12922/68845/19653/67041/20677/17128/15894/52055/110157/19353/19052/18706/15251/18534/20462/26921/18747/109552/74998,45,1483,2.57256880106645
BP,GO:0001782,B cell homeostasis,16/4747,37/19395,0.009400700990214679,0.038969258478951836,0.025637670051941994,16149/17260/11622/16151/11350/12043/11486/17319/12028/216892/15251/20663/12042/12018/20662/16150,16,1483,-0.3796631983009996
BP,GO:0006826,iron ion transport,16/4747,37/19395,0.009400700990214679,0.038969258478951836,0.025637670051941994,12870/231876/71145/22042/54198/15203/244698/213053/67300/14057/19326/236792/66383/22041/11977/18174,16,1483,4.451991096026712
BP,GO:0048255,mRNA stabilization,16/4747,37/19395,0.009400700990214679,0.038969258478951836,0.025637670051941994,22339/17164/19205/12006/12696/53422/230753/22608/56403/17874/73158/13555/230908/77134/56717/19317,16,1483,1.9295276424754644
BP,GO:0072595,maintenance of protein localization in organelle,16/4747,37/19395,0.009400700990214679,0.038969258478951836,0.025637670051941994,105785/56327/223697/68943/12568/68137/14828/433667/11651/21402/66913/106021/77053/15277/72195/338467,16,1483,3.5839146815241634
BP,GO:0051216,cartilage development,64/4747,200/19395,0.009416593507737683,0.039008887698496385,0.02566374190690552,16846/11749/246228/235320/17260/13038/17313/15530/72043/14683/21803/26379/216616/12166/12160/20583/18028/21808/12835/21813/77006/110075/21834/102607/20678/70661/21833/12006/19411/20340/19401/14563/17261/328572/12168/13601/373864/18763/58994/109181/21825/208647/22418/338366/17132/240396/83925/67378/15410/23967/218772/13666/12834/17701/15251/14182/18984/11977/14173/12306/20289/15400/12387/21417,64,1487,3.2768018200064777
BP,GO:0006661,phosphatidylinositol biosynthetic process,23/4747,59/19395,0.009451923880060354,0.03908819979093255,0.025715920915087204,240752/66268/67292/56176/16332/433931/230801/84095/66459/18590/13480/74596/18591/68563/18706/225326/276846/18700/14755/18704/14173/67556/233575,23,1489.5,1.4426714154678917
BP,GO:0031122,cytoplasmic microtubule organization,23/4747,59/19395,0.009451923880060354,0.03908819979093255,0.025715920915087204,68339/56398/78317/71968/18472/13518/76707/67661/11789/60344/101706/83679/16211/13424/231912/328580/259279/320191/67886/108686/12391/56724/20874,23,1489.5,3.24037034920393
BP,GO:1903393,positive regulation of adherens junction organization,14/4747,31/19395,0.00946112108575981,0.03908819979093255,0.025715920915087204,18606/21838/22339/11518/226352/232227/11350/21687/29875/19877/19353/26921/20194/16542,14,1489.5,2
BP,GO:1903432,regulation of TORC1 signaling,14/4747,31/19395,0.00946112108575981,0.03908819979093255,0.025715920915087204,237782/230676/54170/110524/70661/20869/245670/68845/107045/216805/68441/277854/72124/110379,14,1489.5,1.3856406460551016
BP,GO:0003203,endocardial cushion morphogenesis,15/4747,34/19395,0.009483745747806522,0.03910299451572167,0.025725654286658996,12166/12160/20583/56198/21808/18127/21813/233651/21385/18128/17128/17248/13805/17701/19664,15,1493,0.808290376865476
BP,GO:0018208,peptidyl-proline modification,15/4747,34/19395,0.009483745747806522,0.03910299451572167,0.025725654286658996,14229/19038/228005/268373/19386/18087/19035/14228/14230/18451/210530/56693/14225/112406/66617,15,1493,2.634342239752568
BP,GO:1901068,guanosine-containing compound metabolic process,15/4747,34/19395,0.009483745747806522,0.03910299451572167,0.025725654286658996,56248/23917/15452/11848/109674/104215/79059/14923/268566/67414/68695/74143/14679/14904/17434,15,1493,0.6324555320336759
BP,GO:0001776,leukocyte homeostasis,38/4747,109/19395,0.009548490495811503,0.03931111177766364,0.0258625735379366,16149/83964/16952/12772/320404/17260/18578/21803/14605/12721/21808/11622/17311/16151/11350/12043/14102/16184/109594/16923/11486/80885/17319/12028/11651/30954/14130/216892/20296/15251/20663/12042/26362/20850/27060/12018/20662/16150,38,1496,-1.4381849910133495
BP,GO:0001843,neural tube closure,38/4747,109/19395,0.009548490495811503,0.03931111177766364,0.0258625735379366,14362/17769/24136/13800/21803/50884/21808/67661/22323/11350/19878/59024/71461/14368/105782/19411/270685/19401/74143/235626/22418/13544/50768/99683/140570/330409/81896/12808/12042/13543/234366/18747/207304/73916/20377/56044/79464/11352,38,1496,-0.19245008972987526
BP,GO:1903509,liposaccharide metabolic process,30/4747,82/19395,0.009553365962851048,0.03931111177766364,0.0258625735379366,22234/19156/20452/20443/66268/67292/56176/16590/23956/14421/433931/230801/54613/66459/13480/12028/68563/20444/20447/15212/56336/276846/18700/14420/14755/12752/18010/67556/214579/233575,30,1496,-0.778498944161523
BP,GO:0048762,mesenchymal cell differentiation,67/4747,211/19395,0.009706096989330623,0.03991292219911658,0.026258501446787225,246154/66214/11749/18569/17260/24136/21803/12166/20358/20583/22339/16776/56198/21808/226352/76707/20347/21813/72345/17311/13876/66515/20351/69601/12043/20356/353310/68010/12006/13207/68585/19713/26413/102693/13138/18741/100182/15214/22418/19211/14268/18128/21849/13617/17128/11490/66072/20352/72674/13805/23967/13641/218877/17701/19052/15251/14182/56717/20901/19664/20666/15205/20377/80294/15384/12387/76499,67,1498,1.1402744115493917
BP,GO:0014020,primary neural tube formation,40/4747,116/19395,0.009778437455438257,0.040183572198465425,0.026436560656885152,14362/17769/24136/13800/21803/12160/50884/21808/67661/22323/11350/19878/59024/71461/14368/105782/19411/270685/19401/74143/235626/22418/13544/50768/99683/140570/330409/81896/15251/12808/12042/13543/234366/18747/207304/73916/20377/56044/79464/11352,40,1499,0
BP,GO:0019221,cytokine-mediated signaling pathway,101/4747,335/19395,0.009923781664808437,0.040753663370146645,0.026811620638254378,16149/17329/20315/55985/16846/60440/15979/12772/15257/237310/547253/16362/16186/16185/20847/56045/12389/20308/20304/20305/22234/20307/20292/18472/54396/66141/16202/15944/16179/56484/232341/21832/74186/19116/216190/16194/445007/16590/60595/80985/22083/16169/16157/12539/69082/19229/20564/16451/20846/16923/59004/13601/108960/16880/85305/80285/17874/242700/67070/68465/22418/246728/20848/11651/17128/67378/72674/18591/12984/11600/99311/20296/53323/14066/229700/13051/15976/14081/19766/14225/20293/18414/12703/213541/383619/26362/20850/16195/12983/19264/11450/20852/19016/16174/108737/66824/16150/432940/12767/228607/13001,101,1500,3.7598039382992114
BP,GO:0099175,regulation of postsynapse organization,42/4747,123/19395,0.009947642694252919,0.04082443637348299,0.026858181824659867,19242/73340/18472/58234/56376/20411/65114/11816/15387/12558/19266/545156/12568/226016/12361/22215/243725/67414/382253/74006/74143/66860/53872/11843/216169/22418/72162/19211/14130/19073/75608/13631/19744/76742/12323/22346/12929/228357/56724/13169/14371/74117,42,1501,3.5839447811280176
BP,GO:0071824,protein-DNA complex subunit organization,54/4747,165/19395,0.010042072458950972,0.04118453152272835,0.027095086528110757,103554/72931/11622/54624/21413/68094/20926/52504/19182/21833/83797/71902/12617/56086/66929/12615/19231/13486/328572/14958/68776/15214/66993/13163/15081/13982/15078/215351/235626/18148/74763/66923/72480/12611/114741/14312/20588/83796/544971/68142/19822/57376/67089/77044/66578/237336/225895/19646/22778/66464/21343/74197/15441/65019,54,1502,2.753443958769674
BP,GO:0061640,cytoskeleton-dependent cytokinesis,32/4747,89/19395,0.010117675582951801,0.04146698708648243,0.027280912556896342,211978/77579/20742/66515/16765/20658/11789/19878/11848/56526/18952/23922/12615/19877/11852/235072/13163/53860/18571/84092/24050/11840/75608/208092/77407/66700/234852/105513/116733/78267/20479/74117,32,1503,-0.434144763175453
BP,GO:0006338,chromatin remodeling,46/4747,137/19395,0.01013156626273107,0.041496308629270874,0.02730020304557294,68703/103554/21969/216848/53893/21761/29871/66126/68094/83797/214899/14815/19231/13486/66993/13163/15081/15078/74355/68845/15353/15289/18148/20230/66923/320713/75605/12611/330409/20588/83796/225280/68142/328365/22385/57376/217031/66578/56456/108989/19646/193796/23942/20591/22130/12387,46,1504,2.5755841344505974
BP,GO:0001942,hair follicle development,37/4747,106/19395,0.010219271476269495,0.04182771580984723,0.02751823408542581,13649/13167/73822/18053/14683/16776/16011/21808/494504/11789/101706/12043/14368/68268/16825/22418/18590/18128/11651/320713/17128/19015/83925/433864/20672/17918/19164/18015/433759/18194/19664/11977/12394/20662/228357/71609/12387,37,1505,0.46563307366641754
BP,GO:0070588,calcium ion transmembrane transport,84/4747,273/19395,0.010228709024669897,0.041838544217773284,0.027525358038008742,23796/20866/65973/57440/66395/13167/21838/18578/66109/98660/109676/21803/12286/22065/12721/20191/11937/21808/170706/12288/11622/11938/11350/76854/108058/22063/56085/12774/238871/22218/17357/19218/52076/94249/56384/68944/56437/66972/14381/12295/14265/19229/116873/50527/71912/18763/58800/381290/74143/74055/11931/13617/12028/18607/30948/66592/238161/12372/227731/22627/14065/17918/12299/19052/15194/54378/237611/16440/14225/56089/76137/18764/18760/69597/109552/16439/14173/13057/12391/19264/110893/67704/18797/23832,84,1506,2.4745669886621613
BP,GO:0016051,carbohydrate biosynthetic process,61/4747,190/19395,0.010240146783622837,0.04185753429802036,0.027537851511855498,16846/103988/77590/75805/56458/21803/20411/19386/232493/11652/20443/24070/76854/74185/110524/16002/21991/320706/108155/56012/11364/16337/20869/14751/14381/19229/19046/59046/241113/14815/26879/67300/328572/16000/71780/58994/69181/11517/74343/72157/11651/14433/18591/105651/18604/18605/13194/18563/68837/15251/20444/56717/18534/56336/19062/68961/11677/72297/11450/19045/110208,61,1507,3.9503285358817024
BP,GO:0051783,regulation of nuclear division,59/4747,183/19395,0.010395177432115097,0.0424630590065179,0.027936223030603884,66214/12577/59126/19645/19357/21803/71175/52206/216810/217232/17222/105377/56371/66515/11789/101706/16973/20112/16002/18023/12034/16337/12223/233328/18596/17295/16000/22680/24061/13982/59008/58994/22418/56292/329152/12236/12317/230861/18591/56208/17701/68053/21951/78309/75608/17345/23980/64383/26554/13494/12323/24010/108989/68612/13006/234852/20479/12540/30949,59,1508,1.2649110640673518
BP,GO:0060193,positive regulation of lipase activity,21/4747,53/19395,0.010420288348225783,0.04253742625915893,0.02798514885470982,11549/20304/11606/11848/67469/18596/13982/76483/11843/14682/11517/50768/18607/66968/14182/12323/104303/14173/18786/11352/14254,21,1509,2.9902518020086633
BP,GO:0046467,membrane lipid biosynthetic process,39/4747,113/19395,0.01047183730227332,0.04271954820000243,0.028104965921054225,230379/76893/208449/22234/74244/20452/12686/20443/66268/67292/56176/14421/433931/70757/230801/54613/20597/13244/70750/58994/66459/13480/11886/68563/67260/241447/20444/20447/56336/68952/93898/276846/104725/18700/14755/67556/233575/66612/69923,39,1510,1.2988132613468601
BP,GO:0046031,ADP metabolic process,34/4747,96/19395,0.010575566663434342,0.0431031588515948,0.02835734134973342,11637/103988/13808/20185/56428/56248/11474/18640/11674/21991/16548/11636/12499/108155/56012/16337/14751/58805/18293/241113/16000/108099/56421/17319/14635/20848/225913/14433/19164/68837/15251/18648/15277/14430,34,1511.5,3.3849116855014207
BP,GO:0097529,myeloid leukocyte migration,64/4747,201/19395,0.010579866263573268,0.0431031588515948,0.02835734134973342,16149/17329/20315/83964/55985/16952/12772/17470/54324/20308/18578/20304/20305/20307/20292/19354/22339/16803/11629/13202/68050/17524/102103/238871/19218/445007/16590/68585/19229/118453/85305/57257/17874/171095/19141/21825/71660/17319/107338/20343/12261/13617/17387/20085/18591/71785/109700/19353/22388/76763/100952/20296/22341/74748/16854/13051/12520/12273/20293/277360/13143/20947/16423/14254,64,1511.5,-0.44791400876468346
BP,GO:0046890,regulation of lipid biosynthetic process,55/4747,169/19395,0.01065595510322962,0.04328840167827359,0.02847921163044315,16149/16846/11307/16952/433256/13167/69638/12160/11606/16592/20583/20411/226856/74244/11816/12567/76854/26874/15926/74186/110524/16002/11814/67181/21835/230796/13350/20869/58805/14815/12334/16000/11363/20655/20280/58994/11370/18590/11651/11886/18591/66968/18563/26420/11928/66082/228859/20787/56717/18984/19302/74205/20778/170459/66612,55,1517.5,-0.11846977555181847
BP,GO:0001921,positive regulation of receptor recycling,9/4747,17/19395,0.010695608336742272,0.04328840167827359,0.02847921163044315,13858/69710/18195/105782/101490/19164/22319/56089/12306,9,1517.5,0.12216944435630522
BP,GO:0003198,epithelial to mesenchymal transition involved in endocardial cushion formation,9/4747,17/19395,0.010695608336742272,0.04328840167827359,0.02847921163044315,20583/56198/21808/21813/18128/17128/13805/17701/19664,9,1517.5,0
BP,GO:0016226,iron-sulfur cluster assembly,9/4747,17/19395,0.010695608336742272,0.04328840167827359,0.02847921163044315,30926/14297/56748/18041/66383/69046/15526/74316/109006,9,1517.5,0.15617376188860607
BP,GO:0031163,metallo-sulfur cluster assembly,9/4747,17/19395,0.010695608336742272,0.04328840167827359,0.02847921163044315,30926/14297/56748/18041/66383/69046/15526/74316/109006,9,1517.5,0.15617376188860607
BP,GO:0032438,melanosome organization,9/4747,17/19395,0.010695608336742272,0.04328840167827359,0.02847921163044315,24136/17101/67844/192232/16553/11774/117197/67091/110380,9,1517.5,0
BP,GO:0045725,positive regulation of glycogen biosynthetic process,9/4747,17/19395,0.010695608336742272,0.04328840167827359,0.02847921163044315,103988/20411/11652/16002/16337/16000/69181/11651/105651,9,1517.5,2.157439559882375
BP,GO:0055012,ventricular cardiac muscle cell differentiation,9/4747,17/19395,0.010695608336742272,0.04328840167827359,0.02847921163044315,17260/77579/20181/18741/19401/20182/15214/218772/17258,9,1517.5,-1.1043152607484654
BP,GO:0140131,positive regulation of lymphocyte chemotaxis,9/4747,17/19395,0.010695608336742272,0.04328840167827359,0.02847921163044315,55985/12772/57266/20304/232341/19229/22418/20301/108737,9,1517.5,0.4588314677411235
BP,GO:1903909,regulation of receptor clustering,9/4747,17/19395,0.010695608336742272,0.04328840167827359,0.02847921163044315,19242/21803/58234/20411/12520/76742/12929/228357/14371,9,1517.5,0
BP,GO:0007229,integrin-mediated signaling pathway,31/4747,86/19395,0.01080091839292722,0.04368592074880609,0.028740737334740852,16403/16404/21838/19242/18552/16776/100038882/19247/19303/16202/11350/12825/11848/53618/16420/19229/16408/12385/21894/12512/57257/218952/11490/16421/16401/109700/108911/16412/26554/14083/18823,31,1523,-0.397778642087865
BP,GO:0055008,cardiac muscle tissue morphogenesis,28/4747,76/19395,0.010831608272915613,0.043781303780288834,0.02880348932913739,13857/67451/21803/12166/20191/21808/11464/20181/242702/18741/98733/22003/15214/228788/109272/63958/22418/18128/17128/13805/11600/14225/77446/19664/17069/17930/22761/12387,28,1524,-1.4322297480788657
BP,GO:0031056,regulation of histone modification,49/4747,148/19395,0.010874824385260228,0.04392715948406755,0.028899447028991807,17769/21803/20583/22339/71175/14897/68943/74244/20185/14245/109689/54624/16002/107951/20926/110147/80748/21652/108155/214899/22083/14265/328572/13163/68845/22724/14461/17128/22378/73251/72895/217127/216805/18193/55982/69188/13016/20787/70790/217031/14194/56399/18760/66354/193796/67367/20874/58521/12387,49,1525,3.6518672557722454
BP,GO:0043627,response to estrogen,20/4747,50/19395,0.010903710830548995,0.04401497949946383,0.028957223354910418,17390/12389/238803/21808/56222/192197/21372/26413/21687/11881/21848/19401/11883/328572/13982/24068/22378/213464/20377/12387,20,1526,1.4855627054164149
BP,GO:0042180,cellular ketone metabolic process,60/4747,187/19395,0.010957141532899648,0.044201697342935053,0.029080064041404646,13088/16149/16952/433256/13167/12389/100705/12160/11606/16592/12286/226856/59045/20602/14933/11652/11789/26874/18107/110524/11674/216190/18023/230796/13350/66887/14751/58805/12846/56695/67876/70750/108099/11363/110198/381290/20280/11370/67041/11651/217707/14187/234309/13666/232339/66968/18604/26420/20787/56717/11677/71883/14194/67914/228026/14651/170459/109801/11450/19016,60,1527,4.439012796286801
BP,GO:0050714,positive regulation of protein secretion,89/4747,292/19395,0.010968500977802075,0.04421856415134868,0.02909116062588729,11307/66214/15979/245049/93692/15040/70456/13649/13447/103988/77579/12491/20742/75454/268373/21803/11606/69146/54445/21808/16859/74244/65114/11629/50706/109689/21898/22320/16573/12494/60533/19205/11350/76854/20909/18640/12774/16971/14367/12490/230073/14751/14645/229593/12361/21687/15587/232414/19419/102657/328572/192185/16000/85305/101772/74006/67151/171095/80885/15510/17319/15289/22418/72162/66629/67041/20677/19015/14433/71586/11502/77371/19353/11840/22341/15251/170744/383619/24088/109552/209630/50905/67457/12488/66824/11352/64384/14661/228607,89,1528,4.222912465434448
BP,GO:1904950,negative regulation of establishment of protein localization,65/4747,205/19395,0.011093430392867355,0.044692956978458404,0.02940326117003843,17472/66214/16952/17470/56398/269855/94185/58185/12683/12491/69638/66222/16859/14114/19247/54198/11816/107221/110213/18576/16535/12568/19055/19218/108155/11747/12490/50931/26390/75597/67384/11746/22213/67151/16500/116891/12922/269275/56228/15505/14567/14268/52055/16324/11600/18015/19052/19073/433759/20787/65113/70790/19062/170744/26921/109254/20927/68889/226418/20377/74370/209630/11450/11545/15502,65,1529,1.6861777089833057
BP,GO:0034660,ncRNA metabolic process,127/4747,433/19395,0.011198644748088878,0.04506762787386663,0.029649755180175416,192657/73736/21969/73674/216443/194908/117109/15108/107508/67789/72656/239528/102436/67459/72026/56200/68510/109079/240174/27998/381314/68291/14911/217995/68731/66246/213895/57773/57808/13722/69527/70683/328572/22375/100019/20019/85305/226539/68730/70223/71807/54351/14113/53379/68845/68626/66078/18148/69821/226414/27176/20068/71701/19989/27267/66181/215201/74467/107045/328092/20055/216987/20044/76894/70422/20116/23874/20085/229487/69955/66409/384281/102462/230577/67973/68966/228889/22321/233863/101861/234734/75416/66580/56717/104662/233802/15115/67025/69072/28088/244141/213773/68327/27225/66965/67667/67493/236511/59014/229937/70560/231915/110960/230082/57315/20823/66971/217431/76850/66481/54632/231413/17927/69237/66878/68979/14300/58523/212679/67011/60321/24014/18572/66229/67005/66942/94061,127,1531.5,2.484477471184062
BP,GO:0008630,intrinsic apoptotic signaling pathway in response to DNA damage,38/4747,110/19395,0.011215693754973628,0.04506762787386663,0.029649755180175416,16149/20315/15257/12575/18708/20583/15248/56428/12048/15387/67941/12043/15258/12050/21938/224727/66940/328572/59004/51800/20656/19090/12925/17319/69181/13555/12028/55948/22070/18970/22590/75736/106021/15951/66354/57438/12018/66824,38,1531.5,1.5795079489590238
BP,GO:0046632,alpha-beta T cell differentiation,38/4747,110/19395,0.011215693754973628,0.04506762787386663,0.029649755180175416,16952/12772/16362/320404/16186/12479/235320/58185/21803/21414/20737/21813/20185/20351/11350/19885/12043/11848/19401/19934/59009/109880/11486/230126/22724/20230/20848/11776/11774/56717/15284/12703/11977/22778/12394/20852/11352/108655,38,1531.5,0.7666518779999278
BP,GO:0060606,tube closure,38/4747,110/19395,0.011215693754973628,0.04506762787386663,0.029649755180175416,14362/17769/24136/13800/21803/50884/21808/67661/22323/11350/19878/59024/71461/14368/105782/19411/270685/19401/74143/235626/22418/13544/50768/99683/140570/330409/81896/12808/12042/13543/234366/18747/207304/73916/20377/56044/79464/11352,38,1531.5,-0.19245008972987526
BP,GO:0030510,regulation of BMP signaling pathway,33/4747,93/19395,0.011308025379069251,0.04540901977514119,0.029874355115224474,14362/78558/12389/333088/16202/11350/101706/94093/15258/12562/83453/75788/14563/12168/66313/94187/22418/56213/18128/17128/14118/13805/229285/17701/19664/65960/20666/14232/329506/15205/20377/16542/217342,33,1534,2.9488391230979425
BP,GO:0061912,selective autophagy,19/4747,47/19395,0.011376783079671042,0.04565536402004796,0.030036423697399978,52331/68943/72512/230895/18412/56085/192652/12539/19349/75788/74781/320528/56208/15194/66169/24088/107607/170731/71648,19,1535,2.165984617143466
BP,GO:1904064,positive regulation of cation transmembrane transport,52/4747,159/19395,0.011521173175474067,0.046197909573111325,0.03039336156125745,23796/15979/20866/93692/65973/57440/56398/13167/21838/12856/109676/11606/58234/20191/68943/12288/16573/11350/76854/232341/22063/11932/246049/16535/22218/241528/14381/116873/242735/16502/11931/103172/100986/13617/12028/18607/238161/12372/56188/432442/14065/11840/20296/15194/237611/56089/18764/20927/109552/11472/16150/16511,52,1536.5,0.3962969619506085
BP,GO:0051193,regulation of cofactor metabolic process,27/4747,73/19395,0.011526978411342875,0.046197909573111325,0.03039336156125745,15483/66154/103988/68943/20185/56428/15439/17436/11474/12499/108155/16337/58805/21672/107029/16000/108099/17319/20848/69634/13666/18604/19164/15251/83429/228026/18648,27,1536.5,3.885952770018906
BP,GO:0032872,regulation of stress-activated MAPK cascade,71/4747,227/19395,0.011572261165793003,0.046349238479379,0.030492920052223024,16846/13649/54324/56458/70834/24136/22032/81877/52065/22436/18472/22339/30957/21808/320825/107746/20185/57912/21898/66505/16179/69601/15258/15259/14367/224014/70097/19229/26413/26390/65020/216965/14102/19419/17295/105352/59009/17000/85305/17874/12922/15505/22418/13544/22041/16396/11651/246179/26412/26401/18477/14130/26420/26396/17966/244923/19766/245527/26921/13543/107607/20377/12391/59041/66824/15502/14366/18518/12540/26754/665113,71,1538,3.0550504633038935
BP,GO:0001841,neural tube formation,44/4747,131/19395,0.01163599631942044,0.04654398527768176,0.030621042945843266,14362/17769/24136/13800/21803/12160/50884/21808/67661/22323/11350/19878/59024/71461/58231/14368/105782/19411/270685/19401/74143/235626/22418/225164/13544/20677/50768/99683/140570/330409/81896/15251/12808/12042/13543/234366/18747/207304/73916/20666/20377/56044/79464/11352,44,1539.5,0
BP,GO:0055123,digestive system development,44/4747,131/19395,0.01163599631942044,0.04654398527768176,0.030621042945843266,16403/12577/329628/15902/29816/13649/19645/21414/18552/71175/50884/226352/67661/12043/12825/233651/16002/16590/16337/52906/21385/18741/15466/16000/216560/11486/71660/269878/22418/18590/18128/109901/94192/54635/218772/15251/77929/15284/12808/20666/15205/20377/12929/12387,44,1539.5,-0.49374193110101877
BP,GO:0055088,lipid homeostasis,46/4747,138/19395,0.011666266146300104,0.04663478225905817,0.030680777802011956,11307/67451/103988/12389/67963/66853/80911/100017/74244/20185/116939/68018/11539/11430/353187/11816/107476/69071/16973/57875/22282/11814/240174/109674/18023/13350/69863/68585/64296/17101/58805/67469/18971/18145/327987/105501/235283/77371/228859/11770/19302/20778/12391/17846/26424/66612,46,1541,4.493974209517027
BP,GO:0051348,negative regulation of transferase activity,74/4747,238/19395,0.011741202017154263,0.046903893920668134,0.03085782494780798,12575/56398/19645/12389/21838/69903/75454/237782/235587/12402/11816/100037258/16202/11789/11350/232341/69601/106504/16973/15259/16332/226849/15587/20597/105352/16923/22375/16798/108099/28084/97998/230126/14682/11757/51812/80280/18148/19211/11651/11819/18607/73251/235584/319520/19164/66787/18015/208092/11770/64144/67025/19062/77446/93898/13682/19084/208650/606496/19735/16475/18016/66971/20377/12391/19264/11450/19016/21754/66824/217039/15502/11461/75296/65019,74,1542,2.6311095201156616
BP,GO:0000245,spliceosomal complex assembly,18/4747,44/19395,0.011829209966265509,0.04693508901084288,0.030878348033449268,56758/20630/67684/14007/231769/20817/83486/231386/53817/81898/328110/66877/110809/67996/66978/13046/57905/193116,18,1550,3.908679799852858
BP,GO:0006368,transcription elongation from RNA polymerase II promoter,18/4747,44/19395,0.011829209966265509,0.04693508901084288,0.030878348033449268,192657/69920/66505/54624/66126/107951/20926/22083/70238/214498/235497/235626/66923/114741/56436/22778/69562/69131,18,1550,2.4037008503093262
BP,GO:0010830,regulation of myotube differentiation,23/4747,60/19395,0.011846907924315534,0.04693508901084288,0.030878348033449268,17329/20315/75805/20307/259300/11474/12043/79362/23956/21833/12334/231633/13163/18128/17938/17387/320502/12633/56717/12391/17927/13400/71999,23,1550,-0.9534625892455924
BP,GO:0042982,amyloid precursor protein metabolic process,23/4747,60/19395,0.011846907924315534,0.04693508901084288,0.030878348033449268,11307/15979/100017/11816/239528/19878/226548/13548/64294/19877/68875/16000/66340/30948/16432/14252/19164/68581/14225/56321/606496/23988/12752,23,1550,0.9
BP,GO:0060324,face development,23/4747,60/19395,0.011846907924315534,0.04693508901084288,0.030878348033449268,17390/65973/78892/21803/71175/21808/19247/13445/226407/19411/26413/19401/328572/109880/22418/15410/16401/110157/17701/26396/77087/20289/20397,23,1550,2.8614628994295956
BP,GO:0007035,vacuolar acidification,10/4747,20/19395,0.011863300907448436,0.04693508901084288,0.030878348033449268,14824/11972/240283/211286/66049/19063/235380/11975/12752/27060,10,1550,-0.8834522085987723
BP,GO:0042451,purine nucleoside biosynthetic process,10/4747,20/19395,0.011863300907448436,0.04693508901084288,0.030878348033449268,66902/23917/15452/11636/23959/79059/11534/14923/11821/11486,10,1550,-2.137186834969645
BP,GO:0046129,purine ribonucleoside biosynthetic process,10/4747,20/19395,0.011863300907448436,0.04693508901084288,0.030878348033449268,66902/23917/15452/11636/23959/79059/11534/14923/11821/11486,10,1550,-2.137186834969645
BP,GO:0048490,anterograde synaptic vesicle transport,10/4747,20/19395,0.011863300907448436,0.04693508901084288,0.030878348033449268,11777/55946/17828/11776/14533/11774/117197/11778/18457/73689,10,1550,0.3922322702763681
BP,GO:0060252,positive regulation of glial cell proliferation,10/4747,20/19395,0.011863300907448436,0.04693508901084288,0.030878348033449268,22352/67490/18759/16000/18755/13555/56711/56717/20238/14083,10,1550,0.48038446141526137
BP,GO:0099514,synaptic vesicle cytoskeletal transport,10/4747,20/19395,0.011863300907448436,0.04693508901084288,0.030878348033449268,11777/55946/17828/11776/14533/11774/117197/11778/18457/73689,10,1550,0.3922322702763681
BP,GO:0099517,synaptic vesicle transport along microtubule,10/4747,20/19395,0.011863300907448436,0.04693508901084288,0.030878348033449268,11777/55946/17828/11776/14533/11774/117197/11778/18457/73689,10,1550,0.3922322702763681
BP,GO:1901028,regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway,10/4747,20/19395,0.011863300907448436,0.04693508901084288,0.030878348033449268,29816/54673/14629/11740/51800/11983/103172/30954/52538/606496,10,1550,-1.0606601717798212
BP,GO:1901626,regulation of postsynaptic membrane organization,10/4747,20/19395,0.011863300907448436,0.04693508901084288,0.030878348033449268,19242/58234/20411/11816/12558/76742/12929/228357/56724/14371,10,1550,-0.6099942813304187
BP,GO:2000136,regulation of cell proliferation involved in heart morphogenesis,10/4747,20/19395,0.011863300907448436,0.04693508901084288,0.030878348033449268,18712/21388/14707/12168/18128/17938/17128/19664/15205/12387,10,1550,-0.6509445549041194
BP,GO:0043270,positive regulation of ion transport,95/4747,315/19395,0.011972805506301266,0.04733792164237214,0.031143369501560624,20315/23796/16846/238276/15979/20866/433256/93692/65973/57440/56398/13167/12389/21838/20304/14683/12856/109676/11606/107589/58234/22065/20191/14199/12934/68943/12288/11539/22320/11652/16573/11816/11350/76854/232341/20271/22063/11932/246049/16535/226407/22218/229709/20608/241528/68585/12361/14381/18596/14815/216739/116873/242735/12922/17319/16502/11931/269642/11517/65962/103172/100986/13617/12028/11651/18607/238161/20266/12372/56188/12322/18591/432442/14065/11840/19164/26420/399548/20296/15194/16854/237611/20293/56089/18764/20927/109552/12306/12018/11444/54208/11472/16150/16511/12767,95,1558,0.04252432555625623
