target_id,ens_gene,ext_gene,external_transcript_name,fc,lrt_qval,Direction
ENSMUST00000006914.10,ENSMUSG00000006731,B4galnt1,B4galnt1-201,0.24786717801819186,0.003982819154467558,Down
ENSMUST00000004375.15,ENSMUSG00000004264,Phb2,Phb2-001,0.8207439421865769,0.003992000799218875,Down
ENSMUST00000151768.1,ENSMUSG00000031133,Arhgef6,Arhgef6-004,0.6330743385103464,0.004005198931005268,Down
ENSMUST00000064187.11,ENSMUSG00000058756,Thra,Thra-001,0.809155148153524,0.004006668250045836,Down
ENSMUST00000096253.5,ENSMUSG00000071654,Uqcc3,Uqcc3-201,0.7108955317930741,0.004026496835212742,Down
ENSMUST00000115629.8,ENSMUSG00000024456,Diap1,Diap1-202,0.22660370218513592,0.004026496835212742,Down
ENSMUST00000173669.1,ENSMUSG00000073418,C4b,C4b-002,0.31099330514814577,0.004026496835212742,Down
ENSMUST00000139902.7,ENSMUSG00000038963,Slco4a1,Slco4a1-002,0.221935151767205,0.004033394358142925,Down
ENSMUST00000128087.1,ENSMUSG00000073468,Sft2d1,Sft2d1-009,0.22679976442922875,0.004062880432500106,Down
ENSMUST00000023759.5,ENSMUSG00000023018,Smarcd1,Smarcd1-201,0.7773053004892502,0.004063772214465653,Down
ENSMUST00000046859.11,ENSMUSG00000033713,Foxn3,Foxn3-001,0.8072098407726729,0.004073417925814437,Down
ENSMUST00000190279.6,ENSMUSG00000035048,Anapc13,Anapc13-001,0.7457116443998032,0.004076532639517126,Down
ENSMUST00000098910.2,ENSMUSG00000074457,S100a16,S100a16-002,0.5634186092166831,0.0040896732814887544,Down
ENSMUST00000093552.11,ENSMUSG00000002984,Tomm40,Tomm40-001,0.8141857326442117,0.004090841512371159,Down
ENSMUST00000094870.2,ENSMUSG00000046792,Zfp787,Zfp787-201,0.7573813897635624,0.00412193943871776,Down
ENSMUST00000121469.1,ENSMUSG00000052852,Reep1,Reep1-001,0.528284214171223,0.004122877003694543,Down
ENSMUST00000139589.1,ENSMUSG00000026504,Sdccag8,Sdccag8-006,0.32188139364765606,0.004131449752356969,Down
ENSMUST00000162312.1,ENSMUSG00000054509,Parp4,Parp4-002,0.4180289192780839,0.004135222241417075,Down
ENSMUST00000030365.5,ENSMUSG00000028622,Mrpl37,Mrpl37-001,0.824563249093956,0.004158712573541866,Down
ENSMUST00000030336.10,ENSMUSG00000028599,Tnfrsf1b,Tnfrsf1b-001,0.6603732345311162,0.004158740197609318,Down
ENSMUST00000055844.9,ENSMUSG00000032387,Rbpms2,Rbpms2-201,0.7894973239966,0.004162916798451635,Down
ENSMUST00000097336.4,ENSMUSG00000073412,Lst1,Lst1-001,0.33203295729847265,0.004169574196119444,Down
ENSMUST00000073724.5,ENSMUSG00000024193,Phf1,Phf1-201,0.7714016196766654,0.004184688040513869,Down
ENSMUST00000028938.6,ENSMUSG00000027447,Cst3,Cst3-001,0.7024787329305971,0.004184688040513869,Down
ENSMUST00000060722.6,ENSMUSG00000046668,Cxxc5,Cxxc5-201,0.7630886680876419,0.004189049049550153,Down
ENSMUST00000024978.6,ENSMUSG00000073435,Nme3,Nme3-001,0.6645438154212702,0.0042005453565240715,Down
ENSMUST00000030696.10,ENSMUSG00000028878,Fam76a,Fam76a-001,0.8183620785857455,0.0042154135443040995,Down
ENSMUST00000020768.3,ENSMUSG00000020475,Pgam2,Pgam2-001,0.26287906207101963,0.0042228032709499125,Down
ENSMUST00000026062.9,ENSMUSG00000025076,Casp7,Casp7-201,0.7192325846291083,0.004223626207407932,Down
ENSMUST00000170773.5,ENSMUSG00000036718,Micall2,Micall2-003,0.4125691061496241,0.00423983549640741,Down
ENSMUST00000007981.8,ENSMUSG00000007837,Prrg2,Prrg2-201,0.7358345729797929,0.00425653120403775,Down
ENSMUST00000102818.10,ENSMUSG00000079442,St6galnac4,St6galnac4-001,0.5865615830041476,0.00425653120403775,Down
ENSMUST00000105492.1,ENSMUSG00000019864,Rtn4ip1,Rtn4ip1-002,0.6280610552657767,0.004280131993453571,Down
ENSMUST00000149417.1,ENSMUSG00000027580,Helz2,Helz2-004,0.5931085389493863,0.0042862233571662285,Down
ENSMUST00000016977.14,ENSMUSG00000016833,Mrps18c,Mrps18c-001,0.7826138945668762,0.0042862233571662285,Down
ENSMUST00000031354.10,ENSMUSG00000029408,Abcb9,Abcb9-001,0.7588053054118683,0.004291037237273039,Down
ENSMUST00000023214.10,ENSMUSG00000022555,Dgat1,Dgat1-001,0.831248776824754,0.00431419626545632,Down
ENSMUST00000143400.7,ENSMUSG00000048175,Asb8,Asb8-001,0.8205094637598794,0.004326269975047527,Down
ENSMUST00000087195.8,ENSMUSG00000029153,Ociad2,Ociad2-001,0.5333418756468963,0.00432681312748124,Down
ENSMUST00000102592.9,ENSMUSG00000030516,Tjp1,Tjp1-001,0.7765567757509639,0.004334490545709606,Down
ENSMUST00000143971.1,ENSMUSG00000050608,Minos1,Minos1-001,0.772766458192739,0.004372567397238887,Down
ENSMUST00000170883.7,ENSMUSG00000034088,Hdlbp,Hdlbp-001,0.8362453563462725,0.004376493767380689,Down
ENSMUST00000125249.2,ENSMUSG00000086784,Isoc2a,Isoc2a-201,0.7906367600228684,0.004381091723433179,Down
ENSMUST00000018610.6,ENSMUSG00000020826,Nos2,Nos2-001,0.46463510443134787,0.004395510263977795,Down
ENSMUST00000130498.1,ENSMUSG00000047721,Bola2,Bola2-001,0.6583029650500791,0.00442574654249871,Down
ENSMUST00000027425.15,ENSMUSG00000026223,Itm2c,Itm2c-001,0.7779353447479502,0.004438647290618743,Down
ENSMUST00000047206.5,ENSMUSG00000040852,Plekhh2,Plekhh2-201,0.4922533477444816,0.004445152624038816,Down
ENSMUST00000016638.7,ENSMUSG00000016494,Cd34,Cd34-001,0.7324047936114315,0.004445152624038816,Down
ENSMUST00000142624.1,ENSMUSG00000035967,Ddx26b,Ddx26b-006,0.24708195630624644,0.0044511931304785,Down
ENSMUST00000162177.7,ENSMUSG00000006289,Osgep,Osgep-004,0.7539968855683842,0.004457826516507313,Down
ENSMUST00000139200.7,ENSMUSG00000035172,Plekhh3,Plekhh3-002,0.2112088082352467,0.004467442427770475,Down
ENSMUST00000029574.12,ENSMUSG00000027962,Vcam1,Vcam1-001,0.6639616311118008,0.004478029862546698,Down
ENSMUST00000027534.12,ENSMUSG00000026309,Ilkap,Ilkap-001,0.7344044581813254,0.004484153707529615,Down
ENSMUST00000059888.14,ENSMUSG00000026971,Itgb6,Itgb6-002,0.2703967441159607,0.004484208405231199,Down
ENSMUST00000143114.7,ENSMUSG00000024426,Atat1,Atat1-015,0.5161109279503049,0.0044893156380595095,Down
ENSMUST00000105370.7,ENSMUSG00000003068,Stk11,Stk11-003,0.6489660048566983,0.004503146958356039,Down
ENSMUST00000147220.7,ENSMUSG00000024186,Rgs11,Rgs11-003,0.28882892957193806,0.004503146958356039,Down
ENSMUST00000117299.8,ENSMUSG00000076437,2700094K13Rik,2700094K13Rik-001,0.5903463979196487,0.004503146958356039,Down
ENSMUST00000086013.3,ENSMUSG00000066724,Gm10175,Gm10175-201,0.7887577070790452,0.004503146958356039,Down
ENSMUST00000204714.1,ENSMUSG00000029632,Ndufa4,Ndufa4-003,0.696137816570732,0.00452549151592224,Down
ENSMUST00000137903.7,ENSMUSG00000040296,Ddx58,Ddx58-005,0.7042077635574994,0.004525734528641546,Down
ENSMUST00000143946.1,ENSMUSG00000031312,Itgb1bp2,Itgb1bp2-002,0.22454309663284885,0.004545383812761785,Down
ENSMUST00000136390.7,ENSMUSG00000022568,Scrib,Scrib-004,0.6150963369372198,0.004548298419189991,Down
ENSMUST00000202281.3,ENSMUSG00000022540,Rogdi,Rogdi-001,0.7504248012346393,0.004549351662941823,Down
ENSMUST00000088940.5,ENSMUSG00000038141,Tmem181a,Tmem181a-001,0.775102736359419,0.00459802631189533,Down
ENSMUST00000196097.1,ENSMUSG00000027712,Anxa5,Anxa5-003,0.6127138155913993,0.00459802631189533,Down
ENSMUST00000107689.6,ENSMUSG00000041842,Fhdc1,Fhdc1-002,0.4082139228243789,0.004622857039740029,Down
ENSMUST00000167391.1,ENSMUSG00000030022,Adamts9,Adamts9-201,0.5547636229669203,0.004623918322666578,Down
ENSMUST00000151843.7,ENSMUSG00000029060,Mib2,Mib2-002,0.7014339921434051,0.004626535793688449,Down
ENSMUST00000099145.5,ENSMUSG00000061689,Dlgap4,Dlgap4-003,0.7433037004667941,0.004631733000858878,Down
ENSMUST00000166919.3,ENSMUSG00000019945,1700040L02Rik,1700040L02Rik-002,0.23018222664285873,0.004640095793390375,Down
ENSMUST00000109950.4,ENSMUSG00000031622,Sin3b,Sin3b-202,0.7916275675115965,0.004650062321603895,Down
ENSMUST00000015157.9,ENSMUSG00000015013,Trappc2l,Trappc2l-201,0.7145550469557116,0.004650062321603895,Down
ENSMUST00000109574.7,ENSMUSG00000027624,Epb41l1,Epb41l1-002,0.6439007980813509,0.004661223639777383,Down
ENSMUST00000117263.7,ENSMUSG00000038569,Rad9b,Rad9b-002,0.6559169752593617,0.004692452820870641,Down
ENSMUST00000090031.11,ENSMUSG00000068523,Gng5,Gng5-001,0.8101808760513713,0.004696825253969127,Down
ENSMUST00000156226.7,ENSMUSG00000045983,Eif4g1,Eif4g1-005,0.4980492640481908,0.004702994400153212,Down
ENSMUST00000040440.6,ENSMUSG00000036438,Calm2,Calm2-001,0.8514358371499193,0.004702994400153212,Down
ENSMUST00000102823.9,ENSMUSG00000038172,Ttc39b,Ttc39b-001,0.7414181773080455,0.00470478765233189,Down
ENSMUST00000163981.2,ENSMUSG00000032523,Hhatl,Hhatl-202,0.1679532405155477,0.0047417417551252105,Down
ENSMUST00000034276.12,ENSMUSG00000031818,Cox4i1,Cox4i1-001,0.7502165481776333,0.004757362476323727,Down
ENSMUST00000063339.13,ENSMUSG00000001288,Rarg,Rarg-002,0.6825394775662629,0.0047861530492896275,Down
ENSMUST00000177335.1,ENSMUSG00000009739,Pou6f1,Pou6f1-007,0.7198553504083639,0.004790776068765688,Down
ENSMUST00000202008.1,ENSMUSG00000038828,Tmem214,Tmem214-005,0.7043943744503655,0.004797445371654512,Down
ENSMUST00000060992.5,ENSMUSG00000020458,Rtn4,Rtn4-009,0.8364120517292816,0.0048083233510436045,Down
ENSMUST00000091224.10,ENSMUSG00000009614,Sardh,Sardh-002,0.2648487437026702,0.004809348639967624,Down
ENSMUST00000105365.8,ENSMUSG00000045193,Cirbp,Cirbp-001,0.6713286898459342,0.004815773670313349,Down
ENSMUST00000139774.2,ENSMUSG00000023206,Il15ra,Il15ra-014,0.5948174081508186,0.004815773670313349,Down
ENSMUST00000034754.11,ENSMUSG00000011958,Bnip2,Bnip2-001,0.8121299696834762,0.004828601597495029,Down
ENSMUST00000021203.6,ENSMUSG00000020843,Timm22,Timm22-001,0.7932476608713595,0.0048349872632339076,Down
ENSMUST00000021719.6,ENSMUSG00000021290,2010107E04Rik,2010107E04Rik-201,0.7193378117816828,0.004842539447018917,Down
ENSMUST00000031351.10,ENSMUSG00000029404,Arl6ip4,Arl6ip4-001,0.7241095208827539,0.0048429325711628335,Down
ENSMUST00000154837.7,ENSMUSG00000037266,Rsrp1,Rsrp1-004,0.5854790480998676,0.0048518289194339715,Down
ENSMUST00000086112.7,ENSMUSG00000008036,Ap2s1,Ap2s1-001,0.7730623010367148,0.004871693768209142,Down
ENSMUST00000032508.10,ENSMUSG00000030357,Fkbp4,Fkbp4-001,0.7535982630986146,0.004888852592758068,Down
ENSMUST00000112571.3,ENSMUSG00000024067,Dpy30,Dpy30-201,0.7987625480706037,0.004894960139834732,Down
ENSMUST00000124790.7,ENSMUSG00000079042,Apela,Apela-002,0.297118977746167,0.004895920365562935,Down
ENSMUST00000079716.5,ENSMUSG00000062328,Rpl17,Rpl17-201,0.7525657767676934,0.004906288883405221,Down
ENSMUST00000180341.1,ENSMUSG00000042079,Hnrnpf,Hnrnpf-009,0.7653303954957659,0.004906288883405221,Down
ENSMUST00000023210.7,ENSMUSG00000022551,Cyc1,Cyc1-201,0.8027502384253004,0.004906288883405221,Down
ENSMUST00000185056.7,ENSMUSG00000010097,Nxf1,Nxf1-006,0.4595756581093383,0.004906288883405221,Down
ENSMUST00000107415.7,ENSMUSG00000028358,Zfp618,Zfp618-001,0.573842772821568,0.00490706944421419,Down
ENSMUST00000078878.13,ENSMUSG00000058267,Mrps14,Mrps14-003,0.7859393051849,0.004916472711734772,Down
ENSMUST00000179762.7,ENSMUSG00000079018,Ly6c1,Ly6c1-002,0.5607610726719805,0.004916472711734772,Down
ENSMUST00000111272.2,ENSMUSG00000075028,Prdm11,Prdm11-002,0.5265329958638958,0.00492067783634475,Down
ENSMUST00000059580.10,ENSMUSG00000049327,Setd8,Setd8-001,0.8113728850244372,0.00492067783634475,Down
ENSMUST00000035651.5,ENSMUSG00000039883,Lrrc17,Lrrc17-001,0.3955614610952607,0.004922415819465772,Down
ENSMUST00000206772.1,ENSMUSG00000030672,Mylpf,Mylpf-006,0.23066157731778208,0.004930405455917057,Down
ENSMUST00000028279.9,ENSMUSG00000026915,Strbp,Strbp-201,0.7016851177749945,0.004933348076324354,Down
ENSMUST00000068693.11,ENSMUSG00000055235,Wdr86,Wdr86-001,0.3908780646947283,0.004962309518143174,Down
ENSMUST00000045376.10,ENSMUSG00000039197,Adk,Adk-201,0.7473650018231558,0.0049777623067390545,Down
ENSMUST00000117291.7,ENSMUSG00000040675,Mthfd1l,Mthfd1l-001,0.34504395020013956,0.004999722191863453,Down
ENSMUST00000173521.1,ENSMUSG00000031958,Ldhd,Ldhd-003,0.8027620219499456,0.005004981693861402,Down
ENSMUST00000029748.7,ENSMUSG00000015947,Fcgr1,Fcgr1-001,0.38805617947644583,0.005009482470096225,Down
ENSMUST00000034377.7,ENSMUSG00000031903,Pla2g15,Pla2g15-201,0.6532198306520902,0.005030126857193487,Down
ENSMUST00000001715.9,ENSMUSG00000001665,Gstt3,Gstt3-001,0.6427524832111311,0.005035826125269028,Down
ENSMUST00000002840.8,ENSMUSG00000002763,Pex6,Pex6-001,0.7336492973231291,0.005044903714243436,Down
ENSMUST00000124993.1,ENSMUSG00000025393,Atp5b,Atp5b-006,0.25297938614836113,0.005057415253241493,Down
ENSMUST00000034004.9,ENSMUSG00000031595,Pdgfrl,Pdgfrl-001,0.3619784621506049,0.005061221156657185,Down
ENSMUST00000070039.13,ENSMUSG00000056121,Fez2,Fez2-001,0.8033152906390381,0.005078635426521933,Down
ENSMUST00000170202.8,ENSMUSG00000020444,Guk1,Guk1-001,0.7123085553850332,0.005080540678827709,Down
ENSMUST00000058407.5,ENSMUSG00000059534,Uqcr10,Uqcr10-001,0.7162822539987219,0.005080540678827709,Down
ENSMUST00000034351.7,ENSMUSG00000031880,Rrad,Rrad-201,0.18262560208979217,0.005110767718766283,Down
ENSMUST00000015277.13,ENSMUSG00000015133,Lrrk1,Lrrk1-001,0.6950503346482098,0.005119174697418814,Down
ENSMUST00000188295.1,ENSMUSG00000026036,Nif3l1,Nif3l1-008,0.21030279961697923,0.005136366024135829,Down
ENSMUST00000008094.9,ENSMUSG00000007950,Abhd8,Abhd8-201,0.6295187732186445,0.005154224684187714,Down
ENSMUST00000130354.1,ENSMUSG00000035901,Dennd5a,Dennd5a-008,0.4383911343102497,0.005159635738479294,Down
ENSMUST00000088790.8,ENSMUSG00000030110,Ret,Ret-001,0.366930150838759,0.0051658563151790555,Down
ENSMUST00000026817.10,ENSMUSG00000025723,Nmb,Nmb-001,0.4284943005154818,0.005191315281893634,Down
ENSMUST00000142059.1,ENSMUSG00000073889,Il11ra1,Il11ra1-009,0.45308513106693826,0.005196846509371712,Down
ENSMUST00000148126.1,ENSMUSG00000036918,Ttc7,Ttc7-007,0.5442915264096538,0.005234117242635631,Down
ENSMUST00000020440.6,ENSMUSG00000020219,Timm13,Timm13-201,0.6905410621591214,0.005239108943546748,Down
ENSMUST00000201758.1,ENSMUSG00000057738,Sptan1,Sptan1-015,0.530140516956901,0.005239108943546748,Down
ENSMUST00000019803.8,ENSMUSG00000019659,Ccdc12,Ccdc12-001,0.7350459105330821,0.005239108943546748,Down
ENSMUST00000155969.7,ENSMUSG00000002332,Dhrs1,Dhrs1-004,0.5453928802793566,0.005244723647444913,Down
ENSMUST00000062067.7,ENSMUSG00000050552,Lamtor4,Lamtor4-001,0.7477823361719362,0.005244723647444913,Down
ENSMUST00000169628.7,ENSMUSG00000021910,Nisch,Nisch-017,0.6798481604231849,0.0052486188396275455,Down
ENSMUST00000128870.1,ENSMUSG00000018286,Psmb6,Psmb6-002,0.6190385536371845,0.005287190129710105,Down
ENSMUST00000116349.8,ENSMUSG00000020868,Xylt2,Xylt2-001,0.7842604703227346,0.005307171551233343,Down
ENSMUST00000145600.1,ENSMUSG00000024773,Atg2a,Atg2a-002,0.7070726729151127,0.005332205409513194,Down
ENSMUST00000202877.1,ENSMUSG00000106907,Atg2a,Atg2a-002,0.7070726729151127,0.005332205409513194,Down
ENSMUST00000060913.7,ENSMUSG00000047067,Dusp28,Dusp28-001,0.7981065319245805,0.005351636053574987,Down
ENSMUST00000024909.14,ENSMUSG00000024099,Ndufv2,Ndufv2-002,0.7865725695896588,0.005389760021593922,Down
ENSMUST00000065865.9,ENSMUSG00000053453,Thoc7,Thoc7-201,0.7682680648196595,0.005389760021593922,Down
ENSMUST00000061882.9,ENSMUSG00000048755,Mcat,Mcat-201,0.8116196263729204,0.0054160952449159635,Down
ENSMUST00000199420.4,ENSMUSG00000068823,Csde1,Csde1-005,0.7102546510289888,0.005420127757799643,Down
ENSMUST00000177389.7,ENSMUSG00000046519,Golph3l,Golph3l-003,0.1590714647984687,0.005420127757799643,Down
ENSMUST00000176637.1,ENSMUSG00000029064,Gnb1,Gnb1-008,0.7785245520759994,0.005429476114936903,Down
ENSMUST00000043069.5,ENSMUSG00000018008,Cyth4,Cyth4-201,0.6422464323907671,0.005439987314713463,Down
ENSMUST00000016401.14,ENSMUSG00000016257,Slmo2,Slmo2-001,0.8096129997532469,0.005455531116106829,Down
ENSMUST00000044007.2,ENSMUSG00000039670,Oxld1,Oxld1-001,0.7917811805676922,0.005463643084031973,Down
ENSMUST00000023630.14,ENSMUSG00000022913,Psmg1,Psmg1-001,0.7956310049265274,0.005485531520135024,Down
ENSMUST00000134752.7,ENSMUSG00000033365,Ipo13,Ipo13-006,0.3132898862126551,0.005510438293501113,Down
ENSMUST00000029546.14,ENSMUSG00000027937,Jtb,Jtb-001,0.8135694305357571,0.005525593967163423,Down
ENSMUST00000014457.14,ENSMUSG00000014313,Cox6c,Cox6c-001,0.7517370870069505,0.005525593967163423,Down
ENSMUST00000102553.10,ENSMUSG00000003038,Hmgn2,Hmgn2-001,0.6965900764533549,0.005525593967163423,Down
ENSMUST00000165717.3,ENSMUSG00000001289,Pfdn5,Pfdn5-008,0.7456306254156158,0.005527083357662323,Down
ENSMUST00000098457.8,ENSMUSG00000051586,Mical3,Mical3-009,0.6674488109628639,0.005575082294295347,Down
ENSMUST00000006217.9,ENSMUSG00000006058,Snf8,Snf8-001,0.7680583049872953,0.00558616592907208,Down
ENSMUST00000102911.9,ENSMUSG00000028412,Slc44a1,Slc44a1-001,0.7823040056620506,0.0056096980612215,Down
ENSMUST00000129346.7,ENSMUSG00000014195,Dnajc7,Dnajc7-002,0.6536363152751348,0.005617858429651612,Down
ENSMUST00000023958.9,ENSMUSG00000023191,P3h3,P3h3-001,0.6430095482768379,0.005759425760384993,Down
ENSMUST00000019615.10,ENSMUSG00000019471,Cdc37,Cdc37-201,0.7958364534107423,0.005760331811985118,Down
ENSMUST00000193235.1,ENSMUSG00000061518,Cox5b,Cox5b-002,0.7057921001259445,0.005763905095255803,Down
ENSMUST00000002855.13,ENSMUSG00000002778,Kdelr1,Kdelr1-001,0.8054937323933287,0.005798335815708752,Down
ENSMUST00000032143.7,ENSMUSG00000030062,Rpn1,Rpn1-001,0.8015180359862664,0.005808254887996581,Down
ENSMUST00000067996.6,ENSMUSG00000054766,Set,Set-002,0.7809976425939393,0.005823506846086459,Down
ENSMUST00000043675.8,ENSMUSG00000038717,Atp5l,Atp5l-201,0.7500187112032006,0.005828528459202628,Down
ENSMUST00000000095.6,ENSMUSG00000000093,Tbx2,Tbx2-001,0.7423351020314586,0.0058335397376462,Down
ENSMUST00000140439.7,ENSMUSG00000032422,Snx14,Snx14-002,0.7177463472697961,0.00584129051665959,Down
ENSMUST00000195779.5,ENSMUSG00000026773,Pfkfb3,Pfkfb3-020,0.14560325994340725,0.00584129051665959,Down
ENSMUST00000147835.3,ENSMUSG00000083649,Rasl2-9,Rasl2-9-001,0.6346156500925659,0.005850711744597664,Down
ENSMUST00000017552.12,ENSMUSG00000020882,Cacnb1,Cacnb1-001,0.3281946830613712,0.005868127044480726,Down
ENSMUST00000043074.12,ENSMUSG00000038274,Fau,Fau-201,0.6752499812047006,0.0058854765319747235,Down
ENSMUST00000131837.7,ENSMUSG00000005575,Ube2m,Ube2m-004,0.6852989039493176,0.005889489602530384,Down
ENSMUST00000134789.1,ENSMUSG00000027091,Zc3h15,Zc3h15-003,0.6476027812391204,0.005918568638218094,Down
ENSMUST00000058538.6,ENSMUSG00000030259,Rassf8,Rassf8-202,0.597715061951399,0.005920636548225611,Down
ENSMUST00000188142.6,ENSMUSG00000074305,Peak1,Peak1-002,0.7786781149061608,0.005926137014758716,Down
ENSMUST00000141917.1,ENSMUSG00000033705,Stard9,Stard9-006,0.3394431094298048,0.005940186429284246,Down
ENSMUST00000144639.1,ENSMUSG00000038393,Txnip,Txnip-005,0.0723008698996945,0.005958888025821034,Down
ENSMUST00000005601.8,ENSMUSG00000005465,Il27ra,Il27ra-201,0.36514499697582226,0.005958888025821034,Down
ENSMUST00000187835.1,ENSMUSG00000025968,Ndufs1,Ndufs1-013,0.23247706832684376,0.005984726045122085,Down
ENSMUST00000011623.7,ENSMUSG00000002668,Dennd1c,Dennd1c-201,0.5554963608945537,0.005986743961230071,Down
ENSMUST00000200692.3,ENSMUSG00000029166,Mapre3,Mapre3-002,0.7061552471880655,0.006004953922535458,Down
ENSMUST00000154865.7,ENSMUSG00000059456,Ptk2b,Ptk2b-005,0.3865474544878864,0.006016944128002215,Down
ENSMUST00000026635.7,ENSMUSG00000025555,Farp1,Farp1-001,0.7473660107186212,0.006033402015296322,Down
ENSMUST00000118405.1,ENSMUSG00000030830,Itgal,Itgal-004,0.18253322084626664,0.006057884969906207,Down
ENSMUST00000121520.7,ENSMUSG00000031310,Zmym3,Zmym3-003,0.7499517096088544,0.006093477236525525,Down
ENSMUST00000025314.5,ENSMUSG00000024442,0610009O20Rik,0610009O20Rik-201,0.8299813529473081,0.006113025149573436,Down
ENSMUST00000114191.7,ENSMUSG00000022890,Atp5j,Atp5j-002,0.7505492905421829,0.006125866323298875,Down
ENSMUST00000155891.7,ENSMUSG00000027222,Pex16,Pex16-002,0.5504514756742976,0.006125866323298875,Down
ENSMUST00000169828.7,ENSMUSG00000038615,Nfe2l1,Nfe2l1-204,0.6730245946220865,0.0061758930107926905,Down
ENSMUST00000035336.4,ENSMUSG00000040717,Il17rd,Il17rd-201,0.7205636394422287,0.006186644281544032,Down
ENSMUST00000164807.1,ENSMUSG00000005161,Prdx2,Prdx2-201,0.7426629271946191,0.006202488305621231,Down
ENSMUST00000169454.7,ENSMUSG00000024037,Wdr4,Wdr4-004,0.6299531211051627,0.006223830971238013,Down
ENSMUST00000038214.6,ENSMUSG00000035849,Krt222,Krt222-002,0.21805306918772419,0.0062239870474082495,Down
ENSMUST00000131770.1,ENSMUSG00000026618,Iars2,Iars2-002,0.14440521153494873,0.006229841199435973,Down
ENSMUST00000161744.1,ENSMUSG00000026478,Lamc1,Lamc1-005,0.503369457925436,0.0063017007876297135,Down
ENSMUST00000001080.15,ENSMUSG00000001053,N4bp3,N4bp3-001,0.6306708237483866,0.0063017007876297135,Down
ENSMUST00000022145.14,ENSMUSG00000021643,Serf1,Serf1-001,0.6992363995363036,0.0063017007876297135,Down
ENSMUST00000102798.7,ENSMUSG00000006386,Tek,Tek-002,0.6848087895513062,0.0063017007876297135,Down
ENSMUST00000078804.11,ENSMUSG00000060636,Rpl35a,Rpl35a-001,0.678907096279469,0.0063218927847978066,Down
ENSMUST00000098914.9,ENSMUSG00000042404,Dennd4b,Dennd4b-001,0.6870872429757516,0.006332206695919459,Down
ENSMUST00000025791.11,ENSMUSG00000024858,Adrbk1,Adrbk1-002,0.6640748485611766,0.006332206695919459,Down
ENSMUST00000020971.13,ENSMUSG00000020642,Rnf144a,Rnf144a-201,0.6951801971050636,0.006332206695919459,Down
ENSMUST00000020984.8,ENSMUSG00000020654,Adcy3,Adcy3-201,0.5739757887841708,0.006345835834773594,Down
ENSMUST00000062824.11,ENSMUSG00000048772,Tmem53,Tmem53-001,0.7254144380607868,0.006355331845699724,Down
ENSMUST00000003100.9,ENSMUSG00000052974,Cyp2f2,Cyp2f2-001,0.5255727368803418,0.006384591194964814,Down
ENSMUST00000135602.2,ENSMUSG00000037152,Ndufc1,Ndufc1-002,0.7677852313997671,0.006389102729290309,Down
ENSMUST00000177289.8,ENSMUSG00000042320,Prox2,Prox2-002,0.6579257650411808,0.00639820959475324,Down
